platform,signal,probe,status,finding,gap,risk,doc_quality,evidence
AWS,org_maturity,"Continuous compliance / drift detection backbone: do conformance packs and Control Tower detective guardrails actually evaluate resources, and what is their hidden dependency?",partial,"AWS provides strong building blocks for continuous compliance: managed Config rules, conformance packs (single-deploy bundles of rules + optional auto-remediation), prebuilt sample templates mapped to CIS AWS Foundations, PCI-DSS, NIST 800-53 rev 5, NIST-CSF, FedRAMP, and others, and organization conformance packs deployable across all member accounts from a delegated admin. Control Tower 'detective guardrails' are implemented under the hood AS AWS Config rules (plus Lambda) and are even published as a standalone 'AWS Control Tower Detective Guardrails' conformance pack. The critical, easily-missed dependency: ALL of this is downstream of Config recording. The conformance-pack prerequisites page states plainly: 'Before you deploy your conformance pack, turn on AWS Config recording' and instructs the user to change the console state from 'Recording is off' to on. Config rules and detective guardrails evaluate the configuration items the recorder produces; with recording off (the default), there are no CIs to evaluate, so the rules report nothing — not 'non-compliant', but effectively silent/empty. None of these packs are deployed by default; each is an explicit opt-in deployment.","The detective half of governance is only as good as Config coverage, and the dependency is a Discoverable footgun: 'guardrail' and 'conformance pack' are reassuring vocabulary that imply active enforcement, but in an account/region where Config recording was never started they silently evaluate nothing. Control Tower hides this by auto-enabling Config in enrolled accounts/governed regions, but for accounts merely attached to the Organization (not enrolled) or resources in non-governed/opt-in regions, deploying a CIS or NIST pack without first turning on recording yields an empty, falsely-reassuring compliance dashboard. Conformance packs are also region-scoped and must be re-deployed per governed region; remediation requires pre-provisioning automation roles in every member account before deployment.","False assurance for an org holding proprietary IP: a security team can stand up a NIST 800-53 / CIS conformance pack and a green Control Tower dashboard while a team's unenrolled GPU/SageMaker account in an opt-in region — with recording off — shows no findings simply because nothing is being recorded. Public buckets, unencrypted volumes, and open security groups protecting model weights and source code go undetected, and the gap looks like 'compliant' rather than 'unmonitored' to anyone reading the dashboard.",Discoverable,"Prerequisite is recording on: https://docs.aws.amazon.com/config/latest/developerguide/cpack-prerequisites.html (""Before you deploy your conformance pack, turn on AWS Config recording... under 'Recording is off', choose 'Turn on'""); detective guardrails are Config rules: https://docs.aws.amazon.com/config/latest/developerguide/aws-control-tower-detective-guardrails.html and https://aws.amazon.com/blogs/mt/aws-control-tower-detective-guardrails-as-an-aws-config-conformance-pack/ ; sample packs (CIS/PCI/NIST): https://docs.aws.amazon.com/config/latest/developerguide/conformancepack-sample-templates.html and https://docs.aws.amazon.com/config/latest/developerguide/operational-best-practices-for-nist-800-53_rev_5.html ; org conformance packs: https://docs.aws.amazon.com/config/latest/developerguide/conformance-pack-organization-apis.html"
AWS,transparency,Explicit statement of what AWS does NOT secure (Shared Responsibility Model),present,"AWS publishes a canonical Shared Responsibility Model that cleanly partitions 'security OF the cloud' (AWS: hardware, software, networking, facilities running AWS services) from 'security IN the cloud' (customer: data, IAM config, OS patching on EC2, customer-controlled encryption, network/security-group config). It explicitly states responsibility shifts by service tier: for IaaS like EC2 the customer owns guest-OS patching, application software, and the security-group firewall; for abstracted services like S3/DynamoDB AWS operates the OS/platform. This is genuinely strong, repeated transparency about what AWS will NOT do for you.","The model is high-level and per-service boundaries are scattered across individual 'Security' chapters rather than a single machine-readable matrix; a multi-team org must read each service's security page to know exactly where its line falls (e.g., who patches the SageMaker training container vs the model code).","Teams shipping proprietary models on EC2-GPU/EKS may assume AWS patches the guest OS or container base image when it does not, leaving CVE-exposed hosts holding model weights.",Documented,https://aws.amazon.com/compliance/shared-responsibility-model/ and https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/shared-responsibility.html ('AWS is responsible for protecting the infrastructure... Customer responsibility will be determined by the AWS Cloud services that a customer selects.')
AWS,transparency,'Scoped' IAM permissions: resource-level and condition-key support varies by action,partial,"The Service Authorization Reference documents per-action capability: 'The Resource types column indicates whether the action supports resource-level permissions. If the column is empty, then the action does not support resource-level permissions and you must specify all resources (""*"") in your policy.' Condition keys likewise 'might be supported with an action, or with an action and a specific resource.' So 'least privilege' is only writable to the granularity each individual action/service exposes — many actions (e.g. List* operations) force Resource: '*' and accept no narrowing condition key.","AWS truthfully documents the variance per-action, but there is no aggregate, queryable view of 'which actions in my policy are forced to wildcard'; an author must check each of hundreds of actions individually across hundreds of per-service pages. The footgun is that a policy can LOOK scoped (resource ARNs on some statements) while privilege-bearing actions in the same policy silently resolve to '*'.","An org trying to write tight cross-account roles for source code / model-weight S3 buckets and Bedrock can be misled into believing a role is scoped when key actions grant account-wide reach, widening blast radius if a CI role is compromised.",Discoverable,https://docs.aws.amazon.com/service-authorization/latest/reference/reference_policies_actions-resources-contextkeys.html
AWS,transparency,API Gateway 'API keys' explicitly disclaimed as NOT an authorization mechanism,present,"AWS explicitly warns against treating API keys as a security control: 'Don't use API keys for authentication or authorization to control access to your APIs. If you have multiple APIs in a usage plan, a user with a valid API key for one API in that usage plan can access all APIs in that usage plan. Instead... use an IAM role, a Lambda authorizer, or an Amazon Cognito user pool.' It also notes keys are transmitted in loggable headers and that usage-plan throttling/quotas are best-effort, not hard limits, and should not be relied on for cost control.","The disclaimer lives in a 'Best practices' subsection of the usage-plans page, not at the top of the API-keys setup flow; a developer following the 'Set up API keys' how-to may wire keys into the request path before encountering the warning. The familiar term 'API key' still implies authorization to many.","Low for this org given the warning exists and is clear; the residual risk is an internal team exposing a proprietary inference API behind only an API key, believing it is access-controlled.",Documented,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-api-usage-plans.html
AWS,transparency,Account stated as the strong/hard isolation boundary,present,"AWS explicitly frames the AWS account as the hard isolation boundary: by default no access is allowed between accounts and cross-account sharing must be explicitly granted. The Well-Architected Security Pillar (SEC01-BP01) and the multi-account whitepaper direct multi-team orgs to separate workloads into separate accounts under one Organization, applying SCPs at the OU level as preventative guardrails. AWS is candid that account separation — not IAM-within-one-account — is the recommended strong boundary.","The transparency is honest but implies more default safety than exists: SCPs do not restrict the management/payer account, do not by default deny anything (default FullAWSAccess), and the account boundary is porous via resource-based policies, RAM shares, VPC peering, and cross-account role trust that an org must actively constrain.","A multi-team org may over-rely on 'accounts are a hard boundary' and under-invest in SCP deny guardrails, leaving a team able to share a model-weights bucket cross-account via a bucket policy that the account boundary does not stop.",Documented,https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/aws-account-management-and-separation.html and https://docs.aws.amazon.com/whitepapers/latest/organizing-your-aws-environment/organizing-your-aws-environment.html
AWS,transparency,Encoded authorization failure messages: informative without leaking,present,"AWS designs authorization-denial detail to be informative to the authorized while not leaking to the unauthorized. EC2-style operations return Client.UnauthorizedOperation (HTTP 403) with an ENCODED message; 'The message is encoded because the details of the authorization status can contain privileged information that the user who requested the operation should not see.' Only a principal holding sts:DecodeAuthorizationMessage can decode it, revealing whether the denial was explicit-deny vs absence-of-allow, the principal, action, resource, and evaluated condition-key values.","Coverage is uneven and self-documented as such: 'Only certain AWS operations return an encoded authorization message.' Many services return a plain AccessDenied with no decodable detail, so the rich diagnostic path is not universal. Decoding also requires a separately-granted permission that is easy to omit from break-glass/debug roles.",Low — this is a genuine strength. Minor operational friction: teams debugging denied access to GPU/SageMaker resources may lack sts:DecodeAuthorizationMessage and burn time on opaque 403s.,Documented,https://docs.aws.amazon.com/STS/latest/APIReference/API_DecodeAuthorizationMessage.html
AWS,transparency,AccessDenied message phrasing distinguishes explicit vs implicit deny and names the blocking policy type,present,"IAM AccessDenied messages are documented to be diagnostically explicit: an explicit-deny message includes 'with an explicit deny in a <type> policy' and may name the policy ARN; an implicit-deny message includes 'because no <type> policy allows the <action> action.' The <type> token surfaces WHICH policy layer blocked (identity, resource, SCP, permissions boundary, session policy), and AWS documents the full deny/allow evaluation chain including that everything is implicitly denied by default except the root user.","Message richness is newer and not uniform across all services/SDK paths; some services still return generic AccessDenied without the policy-type token, and SCP-origin denials can be confusing because the SCP lives in a management account the workload team cannot read.",Low. For a multi-team org the residual issue is cross-account: a team blocked by an org-level SCP sees a deny it cannot self-diagnose without central-team help.,Documented,https://docs.aws.amazon.com/IAM/latest/UserGuide/troubleshoot_access-denied.html and https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_evaluation-logic_policy-eval-denyallow.html
AWS,transparency,Honesty that the root user cannot be constrained by IAM policy,present,"AWS states plainly that the account root user 'has complete access to all AWS services and resources' and that 'You can't use IAM policies to deny the root user access to resources explicitly. You can only use an AWS Organizations service control policy (SCP) to limit the permissions of the root user.' This is candid disclosure of a real limit: identity/permissions-boundary controls do not bind root, and only org-level SCPs (plus newer centralized-root-access features) can.","Honest, but it means a standalone account (or the Organizations MANAGEMENT account, which SCPs do not restrict) has an uncontainable super-identity. For a multi-team org the management/payer account root is a structural single point of total compromise that no policy can scope down.","Compromise of management-account root = unconstrained access across the entire Organization holding all teams' IP; mitigations are operational (hardware MFA, lock-away) not policy-enforceable.",Documented,https://docs.aws.amazon.com/IAM/latest/UserGuide/root-user-best-practices.html and https://docs.aws.amazon.com/IAM/latest/UserGuide/id_root-user.html
AWS,transparency,"Honesty about security-group limits (no deny rules, stateful, service-traffic gaps)",present,"AWS documents that security groups support ALLOW rules only and cannot express explicit denies (implicit-deny model), are stateful (return traffic auto-allowed regardless of outbound rules via connection tracking), and 'do not filter traffic destined to and from certain AWS services.' It steers users to stateless Network ACLs for explicit deny rules, while also disclosing NACL limits (e.g., NACLs cannot block DNS to the Route 53 Resolver / VPC+2 address).","Truthful but a footgun: practitioners frequently assume a security group can 'block' an IP/CIDR (it cannot), and connection-tracking nuances (when flows become tracked vs untracked) are buried. The implicit-deny + allow-only model means you cannot carve a deny exception inside an otherwise-permissive group.",A team trying to exfiltration-harden a subnet holding model weights cannot do it with security groups alone and may believe an allow-only group denies egress it actually permits.,Documented,https://docs.aws.amazon.com/vpc/latest/userguide/vpc-security-groups.html and https://docs.aws.amazon.com/vpc/latest/userguide/vpc-network-acls.html and https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/security-group-connection-tracking.html
AWS,transparency,"Public, unified security-feature roadmap",absent,"AWS publishes public per-service roadmaps on GitHub (notably aws/containers-roadmap for ECS/ECR/Fargate/EKS) and the roadmap repos explicitly route security-vulnerability reports away from public Issues to AWS Security. There is no single unified, public AWS security roadmap; security-feature direction is fragmented across individual service roadmaps, What's New posts, and re:Inforce announcements, and AWS states it 'can't provide specific target dates for features' because 'job zero is security.'","A multi-team org cannot plan around upcoming security capabilities (e.g., new condition keys, default-on changes, isolation features) from one source; it must monitor many channels. This is weaker than a consolidated, trackable security roadmap and is not itself documented as a deliberate choice.","Architecture decisions for protecting IP (e.g., waiting on a service to gain a needed resource-level condition key) are made blind to whether/when the gap closes.",Discoverable,https://github.com/aws/containers-roadmap (README routes security issues to AWS Security; no dated commitments) and https://aws.amazon.com/security/security-bulletins/
AWS,transparency,'Well-Architected' marketing vs documented scope of the review,present,"AWS is transparent that a Well-Architected review is 'a constructive conversation about architectural decisions, and is not an audit mechanism,' and the free Well-Architected Tool 'identifies high-risk issues' rather than certifying security. The framework is positioned as guidance/self-assessment, not a guarantee or attestation. This honesty counters the natural reading of the brand term 'Well-Architected' as a security seal.","The disclaimer is real but easy to miss; leadership often treats 'we ran a Well-Architected review' as equivalent to a security assessment. The Tool reflects only self-reported answers and does not inspect live config, so a 'green' review can coexist with misconfigured production. The brand term implies more assurance than the self-assessment delivers.","An org may substitute a Well-Architected self-review for an actual control audit of accounts holding proprietary IP, mistaking guidance-conformance for verified posture.",Documented but Misleading,https://docs.aws.amazon.com/wellarchitected/latest/framework/welcome.html and https://docs.aws.amazon.com/wellarchitected/latest/userguide/security.html
AWS,transparency,Transparency about AI/ML data use (Bedrock / foundation models),present,"For the AI workloads central to this org, AWS states clearly what it does NOT do with content: 'Prompts... and outputs... are not used to train the underlying Amazon FMs, unless a customer consents,' inputs/outputs 'are not shared with third-party model providers,' and model customization creates 'a private, customized copy of the base FM' with tuning data transferred through the customer VPC and not used to train base models. This is explicit, affirmative transparency about data-use boundaries.","Statements live in FAQ/marketing-adjacent pages rather than the binding service terms; the contractual ground truth is the AWS Service Terms / AI services opt-out policy, which a reader must cross-reference. The 'unless a customer consents' clause and per-service opt-out mechanics (AI services opt-out policy at the Organization level) are not surfaced in the same place, so the default-vs-opt-in posture for OTHER AI services (not Bedrock FMs) requires separate verification.","A team using a managed AI service other than Bedrock FMs may not realize whether content is used for service improvement by default, relevant when prompts contain proprietary source code or internal documents.",Documented,https://aws.amazon.com/bedrock/faqs/ and https://aws.amazon.com/bedrock/amazon-models/privacy/
AWS,cross_cutting:network_architecture,Default VPC public-by-default footgun: auto-assign public IPv4 + IGW route in default subnets,present,"Every region in a new AWS account ships with a default VPC that has an internet gateway attached, a main route table with a 0.0.0.0/0 route to that IGW, and default subnets whose 'auto-assign public IPv4' attribute is set to true. Docs state plainly: 'Instances that you launch into a default subnet receive both a public IPv4 address and a private IPv4 address.' So an EC2 instance launched with no explicit subnet/SG/IP config lands in a public subnet with a routable public IP. Crucially, this is the DEFAULT-VPC behavior only: a non-default VPC or non-default subnet is private (no IGW route, no public IP) unless you explicitly add an IGW and enable public IP. The footgun is specifically the default VPC/default subnet, not VPCs in general.","For a multi-team org holding proprietary IP, the default VPC means any team that launches an instance via the console quick-start path can expose it directly to the internet without realizing it. Default VPCs exist in every region (including unused ones), widening the attack surface. There is no account-wide 'default subnets are private' setting; mitigation requires deleting default VPCs, SCPs blocking IGW/public-IP, or org-managed networking (Control Tower / shared VPCs). Since 2024, public IPv4 carries an hourly charge, which surfaces the footgun on the bill, but it does not prevent the exposure.","A SageMaker/EC2 GPU box or a service holding model weights launched into a default subnet gets a public IP and is reachable from the internet, gated only by its security group — one over-permissive inbound rule away from exposing proprietary IP.",Documented,"https://docs.aws.amazon.com/vpc/latest/userguide/default-subnet.html — 'By default, a default subnet is a public subnet, because the main route table sends the subnet's traffic that is destined for the internet to the internet gateway... Instances that you launch into a default subnet receive both a public IPv4 address and a private IPv4 address.'"
AWS,cross_cutting:network_architecture,Default-deny inbound but open-by-default egress on new security groups (exfiltration footgun),present,"A newly created security group has NO inbound rules (default-deny ingress — a genuine strength) but ONE outbound rule allowing ALL outbound traffic to 0.0.0.0/0 (and ::/0 if IPv6 is enabled). Security groups are stateful. AWS documents the asymmetry explicitly and recommends removing the open egress rule. The result: by default, ingress is locked down but egress is wide open.","Open-by-default egress is the canonical data-exfiltration footgun. For an org whose crown jewels are source code and model weights, the default posture lets any compromised workload (or malicious dependency / SSRF) initiate outbound connections to arbitrary internet hosts. Least-privilege egress is writable (you can scope to CIDRs, prefix lists, or referenced SGs), but it is opt-in per security group and easy to omit. There is no built-in egress allowlist-by-default.","A compromised training job or build agent can POST model weights or source to an attacker-controlled endpoint over the default open egress rule, with nothing in the SG layer stopping it.",Documented,"https://docs.aws.amazon.com/vpc/latest/userguide/security-group-rules.html — 'When you first create a security group, it has no inbound rules... When you first create a security group, it has an outbound rule that allows all outbound traffic from the resource. You can remove the rule and add outbound rules that allow specific outbound traffic only.'"
AWS,cross_cutting:network_architecture,Default security group self-references and is silently inherited by unconfigured resources,partial,"Every VPC (default and custom) has an undeletable 'default' security group whose default inbound rule allows ALL traffic from any resource assigned to the same default SG (self-referencing), and whose default outbound rule allows all traffic. AWS warns: 'if you don't specify a security group when you launch an EC2 instance, we associate the instance with the default security group for its VPC,' and recommends creating purpose-specific SGs instead.","The footgun is silent inheritance: resources launched without an explicit SG land in a group where every co-member can reach every other member on all ports/protocols. In a multi-team account this can flatten intended segmentation between unrelated workloads sharing the default SG. The default SG cannot be deleted (only emptied), so it remains a standing trap. CIS/AWS Foundational Security Best Practices flag a default SG with rules as a finding, but that detection is opt-in (Security Hub/Config).","Two unrelated teams' instances that both fall back to the default SG gain unrestricted mutual network access, breaking workload isolation for proprietary data.",Documented,https://docs.aws.amazon.com/vpc/latest/userguide/default-security-group.html — inbound rule 'Allows inbound traffic from all resources that are assigned to this security group'; outbound '0.0.0.0/0 All All Allows all outbound IPv4 traffic'; 'We recommend that you create security groups for specific resources... instead of using the default security group.'
AWS,cross_cutting:network_architecture,Account as the strong isolation boundary; VPCs isolated by default; cross-account requires explicit grants,present,"The AWS account is the hard isolation boundary: by default there is no control-plane or data-plane access between accounts, IAM namespaces are per-account, and VPCs in different accounts are independent and isolated. Cross-account access requires explicit configuration (IAM role trust policies, resource policies, RAM shares, or VPC peering/Transit Gateway with explicit routes). AWS guidance recommends treating the account as the lowest level of workload isolation, which aligns well with a multi-account Organization.","This is a genuine strength for a multi-team org. The residual gap is ergonomic/governance, not capability: nothing forces teams onto separate accounts, and within a single shared account VPCs/SGs are the only isolation, which is weaker than the account boundary. Realizing the strength requires deliberate account-per-team/per-workload design (Organizations + Control Tower), which is opt-in.","If teams co-locate proprietary workloads in one account to save overhead, they forfeit the strongest isolation boundary AWS offers and rely on more error-prone VPC/SG/IAM segmentation.",Documented,https://docs.aws.amazon.com/whitepapers/latest/saas-tenant-isolation-strategies/full-stack-isolation.html and https://aws.amazon.com/solutions/guidance/workload-isolation-on-aws/ — 'AWS accounts are a strong isolation boundary; by default there is no control plane or data plane access from one AWS account to another... The sharing of resources or data between accounts requires explicit policy statements that allow cross-account access.'
AWS,cross_cutting:network_architecture,"Keyless, portless, audited instance access: SSM Session Manager (no-bastion pattern)",present,"AWS Systems Manager Session Manager provides shell access to EC2 (and managed on-prem) instances with no inbound ports, no SSH keys, and no bastion host. Connections are outbound from the SSM Agent over the AWS API; access is gated by IAM; and every session is logged to CloudTrail and optionally streamed to S3/CloudWatch Logs (including keystroke logging). EC2 Instance Connect and EC2 Instance Connect Endpoint provide complementary keyless paths (ephemeral IAM-pushed SSH keys; EIC Endpoint reaches private instances with no public IP). SSH can be disabled entirely by removing port-22 ingress and relying solely on Session Manager.","Strong, mature, and the recommended modern pattern — but entirely opt-in. It requires the SSM Agent (preinstalled on Amazon Linux/Ubuntu AMIs but must be running), an instance profile granting SSM permissions, and network reachability to SSM endpoints (ideally via PrivateLink interface endpoints, themselves opt-in). Nothing disables SSH or enforces Session Manager by default; teams must actively choose it and write IAM/SCPs to forbid port-22 SGs. Default-account posture still permits classic key-pair SSH over a public IP.","Without enforcement, teams default to SSH key pairs and open port 22, reintroducing long-lived keys and an inbound attack surface on hosts holding proprietary IP.",Documented,"https://docs.aws.amazon.com/systems-manager/latest/userguide/session-manager.html and https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/connect-with-ec2-instance-connect-endpoint.html — Session Manager offers 'no open inbound ports,' IAM-based access, and session logging to S3/CloudWatch."
AWS,cross_cutting:network_architecture,VPC Flow Logs available but OFF by default,present,"VPC Flow Logs capture IP traffic metadata for VPCs, subnets, and ENIs, but they are NOT enabled when a VPC is created — they are entirely opt-in, must specify a destination (CloudWatch Logs / S3 / Kinesis Firehose), incur ingestion/archival charges, and require IAM permissions to create. AWS provides Config rules (vpc-flow-logs-enabled) and SSM automation to detect/remediate, but detection and remediation are themselves opt-in.","With flow logs off by default, a new account/VPC has NO network-level forensic record. For an org that needs to detect exfiltration of proprietary IP or investigate lateral movement, the absence of default network telemetry is a meaningful visibility gap that only an org-wide guardrail (Config rule + auto-remediation, or org-level flow logs via Control Tower) closes. Flow logs also do not capture packet contents (metadata only) and miss some traffic (e.g., to Route 53 Resolver, DHCP, Windows license).",An exfiltration event over the open default egress could occur with no network log to reconstruct what left the VPC or where it went.,Documented,https://docs.aws.amazon.com/vpc/latest/userguide/flow-logs.html and https://docs.aws.amazon.com/config/latest/developerguide/vpc-flow-logs-enabled.html — flow logs must be explicitly created with a destination; the Config rule is NON_COMPLIANT 'if flow logs are not enabled for at least one Amazon VPC.'
AWS,cross_cutting:network_architecture,No egress filtering by default; AWS Network Firewall / DNS Firewall provide domain allowlisting (opt-in),present,"By default a VPC performs no egress content/domain filtering — egress control is limited to SG/NACL CIDR rules plus a NAT gateway for private subnets. For true egress filtering, AWS Network Firewall offers stateful domain allow/deny lists (HTTP Host header, HTTPS SNI), Suricata-compatible rules, and (as of 2026) URL and domain-category filtering; Route 53 Resolver DNS Firewall filters DNS queries by domain. With an ALLOWLIST domain rule group, Network Firewall sends traffic only to specified domains and drops the rest.","Capability is strong but the default posture has zero egress inspection. Network Firewall is a separate, billed service that must be deployed, inserted into route tables (typically a dedicated inspection VPC / centralized via Transit Gateway), and have rules authored and maintained per allowed domain — significant opt-in effort. SNI-based filtering can be evaded (domain fronting / ESNI / direct-IP) unless paired with TLS inspection, a documented bypass class. So 'egress filtering' exists but is neither default nor trivially airtight.","Without deploying and tuning Network Firewall, the org relies solely on open-by-default SG egress, leaving model weights and source code free to flow to any internet destination.",Documented,https://docs.aws.amazon.com/network-firewall/latest/developerguide/stateful-rule-groups-domain-names.html and https://aws.amazon.com/blogs/security/simplifying-policy-management-with-url-and-domain-category-filtering-on-aws-network-firewall/ — domain allowlists 'send traffic only to specified domains and drop all other requests.'
AWS,cross_cutting:network_architecture,PrivateLink for platform services: interface VPC endpoints + gateway endpoints keep API traffic off the public internet,present,"AWS PrivateLink interface endpoints expose AWS service APIs (and SaaS/your-own services) as ENIs with private IPs inside your subnet, and gateway endpoints provide private routing to S3 and DynamoDB with no IGW/NAT and no additional charge. Both keep service-API traffic on the AWS backbone rather than the public internet. Endpoint policies and S3 bucket-policy aws:SourceVpce conditions let you require that data access arrive only via your endpoint. This is a mature, well-documented strength.","The capability is excellent but opt-in and easy to under-deploy: by default SDK/CLI calls to S3, SageMaker, Bedrock, STS, ECR, etc. resolve to PUBLIC service endpoints and egress via IGW/NAT unless you create the corresponding interface/gateway endpoints AND constrain access with endpoint/resource policies. Interface endpoints are billed hourly + per-GB, so cost discourages blanket coverage. Gateway endpoints (S3/DynamoDB) don't extend to on-prem/peered/TGW paths, a documented limitation. Realizing 'API traffic off the internet' for all the org's services requires deliberate per-service endpoint build-out plus aws:SourceVpce enforcement.","If endpoints aren't deployed and enforced, calls that move model weights to/from S3 or invoke Bedrock can traverse public endpoints, and S3 buckets remain reachable from outside the VPC unless bucket policies pin them to the endpoint.",Documented,https://docs.aws.amazon.com/vpc/latest/privatelink/concepts.html and https://docs.aws.amazon.com/vpc/latest/privatelink/gateway-endpoints.html — gateway endpoints 'provide reliable connectivity to Amazon S3 and DynamoDB without requiring an internet gateway or a NAT device'; interface endpoints use private IPs via AWS PrivateLink.
AWS,cross_cutting:network_architecture,"Inter-VPC connectivity: VPC peering (non-transitive) and Transit Gateway (hub-and-spoke, transitive) with explicit routing",present,"VPCs are isolated by default; connecting them is explicit. VPC peering creates a 1:1, NON-transitive connection (A-B and B-C does not give A-C), requiring routes and SG references on both sides — a fail-safe default that prevents accidental transit. Transit Gateway provides a hub-and-spoke model with TRANSITIVE routing across many VPCs, accounts, and regions, with TGW route tables for segmentation; cross-account attachments are shared via AWS RAM and must be explicitly accepted. Both require deliberate route-table entries to take effect.","The defaults here are safe (isolation, non-transitivity, explicit routes). The risk inverts with Transit Gateway: its transitive routing makes it easy to create unintended any-to-any reachability across teams if TGW route tables and attachment associations aren't carefully segmented — a configuration footgun rather than a default-on one. SG referencing across peering/TGW also creates 'stale rule' management overhead when a peer SG/VPC is deleted. Multi-account segmentation via TGW is powerful but demands disciplined route-table design.",A flat shared Transit Gateway route table can silently give one team's compromised workload network reach into another team's VPC holding proprietary IP.,Documented,https://docs.aws.amazon.com/whitepapers/latest/aws-vpc-connectivity-options/vpc-peering.html and https://docs.aws.amazon.com/vpc/latest/tgw/tgw-peering.html — VPCs 'do not support transitive peering'; Transit Gateway connects VPCs/on-prem via a hub-and-spoke model with route-table isolation.
AWS,cross_cutting:network_architecture,Stateful security groups + stateless network ACLs as layered restrict-by-network controls,present,"AWS provides two complementary network controls. Security groups are stateful (return traffic auto-allowed), allow-only (no deny rules), instance/ENI-scoped, and default to deny-inbound/allow-all-outbound. Network ACLs are stateless (must allow both directions explicitly), support allow AND deny rules, are subnet-scoped, and the DEFAULT NACL allows all inbound and outbound — while a CUSTOM NACL denies all until you add rules. This gives a defense-in-depth pairing: SGs for fine-grained instance rules, NACLs for coarse subnet-level deny (e.g., blocking a bad CIDR).","Two ergonomic footguns: (1) the DEFAULT network ACL associated with every subnet allows all traffic in and out, so unless you author a custom NACL the subnet layer adds no restriction — the protective deny-by-default only applies to NACLs you create yourself. (2) SGs cannot express deny rules, so blocking a specific malicious IP while allowing a range must be done at the NACL (stateless, ephemeral-port-aware) layer, which teams frequently get wrong. Layered control exists and is well-documented, but the default subnet posture is permissive at the NACL layer.","Relying on the default NACL means subnet-level segmentation is effectively off, leaving SGs (with open default egress) as the only enforced control around proprietary workloads.",Documented,https://docs.aws.amazon.com/vpc/latest/userguide/vpc-network-acls.html and https://docs.aws.amazon.com/vpc/latest/userguide/security-group-rules.html — default NACL allows all traffic; custom NACL denies all until rules are added; security groups are stateful with no deny rules.
AWS,cross_cutting:network_architecture,"Private interconnect to corporate networks: Direct Connect, Site-to-Site VPN, Client VPN",present,"AWS offers multiple private/encrypted paths between corp networks and VPCs: AWS Direct Connect provides dedicated private fiber (optionally with MACsec encryption and Direct Connect gateway for multi-VPC/multi-region), Site-to-Site VPN provides IPsec tunnels over the internet (terminating on a Virtual Private Gateway or Transit Gateway), and AWS Client VPN provides managed OpenVPN-based remote user access with mutual-certificate, Active Directory, or SAML 2.0 federated authentication (IAM Identity Center works via the SAML path; there is no standalone 'IAM' auth mode) and group-based authorization rules. These keep corp-to-cloud traffic off the public internet (Direct Connect) or encrypted (VPN), and integrate with Transit Gateway for hub-and-spoke reach.","Comprehensive capability set, none of it default (all are deliberately provisioned, and Direct Connect involves physical cross-connects and lead time). Footguns: Site-to-Site VPN over the internet still depends on correct IPsec config and BGP routing; Direct Connect alone is NOT encrypted at layer 2 unless MACsec or a VPN-over-DX is layered on (a commonly missed point); Client VPN authorization rules default to no access until explicitly added, but split-tunnel vs full-tunnel and DNS settings are easy to misconfigure for data-leak prevention. These are provisioning/config concerns, not gaps in the offering.",Misconfigured Direct Connect without MACsec/VPN can carry corp-to-cloud traffic (including proprietary IP) unencrypted across the provider link; a poorly scoped Client VPN can over-grant network reach to remote users.,Documented,https://docs.aws.amazon.com/directconnect/latest/UserGuide/Welcome.html and https://docs.aws.amazon.com/vpn/latest/s2svpn/VPC_VPN.html and https://docs.aws.amazon.com/vpn/latest/clientvpn-admin/what-is.html — Direct Connect 'links your internal network to a Direct Connect location'; Site-to-Site VPN creates IPsec tunnels; Client VPN is a managed client-based VPN.
